Episode: 489, Reward: -13.0 | Mean reward: -15.23
Episode: 490, Reward: -13.0 | Mean reward: -15.2
Episode: 491, Reward: -12.0 | Mean reward: -15.18
Episode: 492, Reward: -09.0 | Mean reward: -15.17
Episode: 493, Reward: -15.0 | Mean reward: -15.19
Episode: 494, Reward: -10.0 | Mean reward: -15.11
Episode: 495, Reward: -13.0 | Mean reward: -15.06
Episode: 496, Reward: -15.0 | Mean reward: -15.08
Episode: 497, Reward: -15.0 | Mean reward: -15.1
Episode: 498, Reward: -13.0 | Mean reward: -15.14
Episode: 499, Reward: -18.0 | Mean reward: -15.16
Episode: 500, Reward: -16.0 | Mean reward: -15.15
Episode: 501, Reward: -13.0 | Mean reward: -15.15
Episode: 502, Reward: -15.0 | Mean reward: -15.16
Episode: 503, Reward: -20.0 | Mean reward: -15.17
Episode: 504, Reward: -16.0 | Mean reward: -15.18
Episode: 505, Reward: -17.0 | Mean reward: -15.24
Episode: 506, Reward: -13.0 | Mean reward: -15.2
Episode: 507, Reward: -14.0 | Mean reward: -15.18
Episode: 508, Reward: -17.0 | Mean reward: -15.18
Episode: 509, Reward: -12.0 | Mean reward: -15.15
Episode: 510, Reward: -14.0 | Mean reward: -15.11
Episode: 511, Reward: -12.0 | Mean reward: -15.08
Episode: 512, Reward: -18.0 | Mean reward: -15.07
Episode: 513, Reward: -10.0 | Mean reward: -15.04
Episode: 514, Reward: -17.0 | Mean reward: -15.02
Episode: 515, Reward: -16.0 | Mean reward: -15.01
Episode: 516, Reward: -16.0 | Mean reward: -15.03
Episode: 517, Reward: -18.0 | Mean reward: -15.05
Episode: 518, Reward: -10.0 | Mean reward: -15.0
Episode: 519, Reward: -12.0 | Mean reward: -14.97
Episode: 520, Reward: -12.0 | Mean reward: -14.93
Episode: 521, Reward: -19.0 | Mean reward: -14.99
Episode: 522, Reward: -19.0 | Mean reward: -15.01
Episode: 523, Reward: -12.0 | Mean reward: -14.95
Episode: 524, Reward: -16.0 | Mean reward: -14.93
Episode: 525, Reward: -17.0 | Mean reward: -14.98
Episode: 526, Reward: -11.0 | Mean reward: -14.89
Episode: 527, Reward: -18.0 | Mean reward: -14.88
Episode: 528, Reward: -12.0 | Mean reward: -14.86
Episode: 529, Reward: -17.0 | Mean reward: -14.9
Episode: 530, Reward: -15.0 | Mean reward: -14.91
Episode: 531, Reward: -17.0 | Mean reward: -15.0
Episode: 532, Reward: -17.0 | Mean reward: -14.99
Episode: 533, Reward: -13.0 | Mean reward: -14.95
Episode: 534, Reward: -11.0 | Mean reward: -14.9
Episode: 535, Reward: -16.0 | Mean reward: -14.87
Episode: 536, Reward: -13.0 | Mean reward: -14.84
Episode: 537, Reward: -11.0 | Mean reward: -14.78
Episode: 538, Reward: -15.0 | Mean reward: -14.8
Episode: 539, Reward: -14.0 | Mean reward: -14.77
Episode: 540, Reward: -15.0 | Mean reward: -14.76
Episode: 541, Reward: -18.0 | Mean reward: -14.8
Episode: 542, Reward: -15.0 | Mean reward: -14.81
Episode: 543, Reward: -17.0 | Mean reward: -14.82
Episode: 544, Reward: -19.0 | Mean reward: -14.84
Episode: 545, Reward: -16.0 | Mean reward: -14.87
Episode: 546, Reward: -16.0 | Mean reward: -14.85
Episode: 547, Reward: -16.0 | Mean reward: -14.85
Episode: 548, Reward: -17.0 | Mean reward: -14.92
Episode: 549, Reward: -17.0 | Mean reward: -14.94
Episode: 550, Reward: -11.0 | Mean reward: -14.92
Episode: 551, Reward: -14.0 | Mean reward: -14.93
Episode: 552, Reward: -09.0 | Mean reward: -14.85
Episode: 553, Reward: -17.0 | Mean reward: -14.88
Episode: 554, Reward: -19.0 | Mean reward: -14.94
Episode: 555, Reward: -10.0 | Mean reward: -14.97
Episode: 556, Reward: -10.0 | Mean reward: -14.92
Episode: 557, Reward: -16.0 | Mean reward: -14.89
Episode: 558, Reward: -12.0 | Mean reward: -14.86
Episode: 559, Reward: -14.0 | Mean reward: -14.86
Episode: 560, Reward: -12.0 | Mean reward: -14.85
Episode: 561, Reward: -13.0 | Mean reward: -14.83
Episode: 562, Reward: -10.0 | Mean reward: -14.72
Episode: 563, Reward: -20.0 | Mean reward: -14.79
Episode: 564, Reward: -14.0 | Mean reward: -14.76
Episode: 565, Reward: -12.0 | Mean reward: -14.75
Episode: 566, Reward: -11.0 | Mean reward: -14.72
Episode: 567, Reward: -17.0 | Mean reward: -14.71
Episode: 568, Reward: -17.0 | Mean reward: -14.71
Episode: 569, Reward: -16.0 | Mean reward: -14.72
Episode: 570, Reward: -10.0 | Mean reward: -14.66
Episode: 571, Reward: -16.0 | Mean reward: -14.68
Episode: 572, Reward: -12.0 | Mean reward: -14.64
Episode: 573, Reward: -16.0 | Mean reward: -14.65
Episode: 574, Reward: -15.0 | Mean reward: -14.65
Episode: 575, Reward: -18.0 | Mean reward: -14.66
Episode: 576, Reward: -16.0 | Mean reward: -14.68
Episode: 577, Reward: -14.0 | Mean reward: -14.65
Episode: 578, Reward: -11.0 | Mean reward: -14.57
Episode: 579, Reward: -13.0 | Mean reward: -14.54
Episode: 580, Reward: -15.0 | Mean reward: -14.54
Episode: 581, Reward: -17.0 | Mean reward: -14.55
Episode: 582, Reward: -17.0 | Mean reward: -14.55
Episode: 583, Reward: -11.0 | Mean reward: -14.53
Episode: 584, Reward: -15.0 | Mean reward: -14.54
Episode: 585, Reward: -11.0 | Mean reward: -14.49
Episode: 586, Reward: -15.0 | Mean reward: -14.5
Episode: 587, Reward: -16.0 | Mean reward: -14.51
Episode: 588, Reward: -14.0 | Mean reward: -14.49
Episode: 589, Reward: -15.0 | Mean reward: -14.51
Episode: 590, Reward: -20.0 | Mean reward: -14.58
Episode: 591, Reward: -12.0 | Mean reward: -14.58
Episode: 592, Reward: -18.0 | Mean reward: -14.67
Episode: 593, Reward: -14.0 | Mean reward: -14.66
Episode: 594, Reward: -17.0 | Mean reward: -14.73
Episode: 595, Reward: -15.0 | Mean reward: -14.75
Episode: 596, Reward: -11.0 | Mean reward: -14.71
Episode: 597, Reward: -15.0 | Mean reward: -14.71
Episode: 598, Reward: -15.0 | Mean reward: -14.73
Episode: 599, Reward: -16.0 | Mean reward: -14.71
Episode: 600, Reward: -17.0 | Mean reward: -14.72
Episode: 601, Reward: -13.0 | Mean reward: -14.72
Episode: 602, Reward: -13.0 | Mean reward: -14.7
Episode: 603, Reward: -07.0 | Mean reward: -14.57
Episode: 604, Reward: -16.0 | Mean reward: -14.57
Episode: 605, Reward: -16.0 | Mean reward: -14.56
Episode: 606, Reward: -15.0 | Mean reward: -14.58
Episode: 607, Reward: -15.0 | Mean reward: -14.59
Episode: 608, Reward: -13.0 | Mean reward: -14.55
Episode: 609, Reward: -18.0 | Mean reward: -14.61
Episode: 610, Reward: -16.0 | Mean reward: -14.63
Episode: 611, Reward: -13.0 | Mean reward: -14.64
Episode: 612, Reward: -18.0 | Mean reward: -14.64
Episode: 613, Reward: -14.0 | Mean reward: -14.68
Episode: 614, Reward: -15.0 | Mean reward: -14.66
Episode: 615, Reward: -15.0 | Mean reward: -14.65
Episode: 616, Reward: -17.0 | Mean reward: -14.66
Episode: 617, Reward: -16.0 | Mean reward: -14.64
Episode: 618, Reward: -16.0 | Mean reward: -14.7
Episode: 619, Reward: -16.0 | Mean reward: -14.74
Episode: 620, Reward: -12.0 | Mean reward: -14.74
Episode: 621, Reward: -19.0 | Mean reward: -14.74
Episode: 622, Reward: -12.0 | Mean reward: -14.67
Episode: 623, Reward: -14.0 | Mean reward: -14.69
Episode: 624, Reward: -16.0 | Mean reward: -14.69
Episode: 625, Reward: -17.0 | Mean reward: -14.69
Episode: 626, Reward: -16.0 | Mean reward: -14.74
Episode: 627, Reward: -12.0 | Mean reward: -14.68
Episode: 628, Reward: -10.0 | Mean reward: -14.66
Episode: 629, Reward: -12.0 | Mean reward: -14.61
Episode: 630, Reward: -13.0 | Mean reward: -14.59
Episode: 631, Reward: -13.0 | Mean reward: -14.55
Episode: 632, Reward: -12.0 | Mean reward: -14.5
Episode: 633, Reward: -14.0 | Mean reward: -14.51
Episode: 634, Reward: -14.0 | Mean reward: -14.54
Episode: 635, Reward: -09.0 | Mean reward: -14.47
Episode: 636, Reward: -15.0 | Mean reward: -14.49
Episode: 637, Reward: -17.0 | Mean reward: -14.55
Episode: 638, Reward: -16.0 | Mean reward: -14.56
Episode: 639, Reward: -14.0 | Mean reward: -14.56
Episode: 640, Reward: -16.0 | Mean reward: -14.57
Episode: 641, Reward: -13.0 | Mean reward: -14.52
Episode: 642, Reward: -17.0 | Mean reward: -14.54
Episode: 643, Reward: -13.0 | Mean reward: -14.5
Episode: 644, Reward: -12.0 | Mean reward: -14.43
Episode: 645, Reward: -18.0 | Mean reward: -14.45
Episode: 646, Reward: -11.0 | Mean reward: -14.4
Episode: 647, Reward: -16.0 | Mean reward: -14.4
Episode: 648, Reward: -16.0 | Mean reward: -14.39
Episode: 649, Reward: -15.0 | Mean reward: -14.37
Episode: 650, Reward: -17.0 | Mean reward: -14.43
Episode: 651, Reward: -16.0 | Mean reward: -14.45
Episode: 652, Reward: -17.0 | Mean reward: -14.53
Episode: 653, Reward: -13.0 | Mean reward: -14.49
Episode: 654, Reward: -15.0 | Mean reward: -14.45
Episode: 655, Reward: -18.0 | Mean reward: -14.53
Episode: 656, Reward: -16.0 | Mean reward: -14.59
Episode: 657, Reward: -15.0 | Mean reward: -14.58
Episode: 658, Reward: -07.0 | Mean reward: -14.53
Episode: 659, Reward: -13.0 | Mean reward: -14.52
Episode: 660, Reward: -11.0 | Mean reward: -14.51
Episode: 661, Reward: -14.0 | Mean reward: -14.52
Episode: 662, Reward: -17.0 | Mean reward: -14.59
Episode: 663, Reward: -12.0 | Mean reward: -14.51
Episode: 664, Reward: -16.0 | Mean reward: -14.53
Episode: 665, Reward: -14.0 | Mean reward: -14.55
Episode: 666, Reward: -14.0 | Mean reward: -14.58
Episode: 667, Reward: -16.0 | Mean reward: -14.57
Episode: 668, Reward: -13.0 | Mean reward: -14.53
Episode: 669, Reward: -15.0 | Mean reward: -14.52
Episode: 670, Reward: -14.0 | Mean reward: -14.56
Episode: 671, Reward: -14.0 | Mean reward: -14.54
Episode: 672, Reward: -15.0 | Mean reward: -14.57
Episode: 673, Reward: -17.0 | Mean reward: -14.58
Episode: 674, Reward: -14.0 | Mean reward: -14.57
Episode: 675, Reward: -12.0 | Mean reward: -14.51
Episode: 676, Reward: -14.0 | Mean reward: -14.49
Episode: 677, Reward: -12.0 | Mean reward: -14.47
Episode: 678, Reward: -14.0 | Mean reward: -14.5
Episode: 679, Reward: -19.0 | Mean reward: -14.56
Episode: 680, Reward: -14.0 | Mean reward: -14.55
Episode: 681, Reward: -16.0 | Mean reward: -14.54
Episode: 682, Reward: -14.0 | Mean reward: -14.51
Episode: 683, Reward: -13.0 | Mean reward: -14.53
Episode: 684, Reward: -13.0 | Mean reward: -14.51
Episode: 685, Reward: -17.0 | Mean reward: -14.57
Episode: 686, Reward: -18.0 | Mean reward: -14.6
Episode: 687, Reward: -17.0 | Mean reward: -14.61
Episode: 688, Reward: -15.0 | Mean reward: -14.62
Episode: 689, Reward: -14.0 | Mean reward: -14.61
Episode: 690, Reward: -11.0 | Mean reward: -14.52
Episode: 691, Reward: -13.0 | Mean reward: -14.53
Episode: 692, Reward: -14.0 | Mean reward: -14.49
Episode: 693, Reward: -10.0 | Mean reward: -14.45
Episode: 694, Reward: -12.0 | Mean reward: -14.4
Episode: 695, Reward: -10.0 | Mean reward: -14.35
Episode: 696, Reward: -09.0 | Mean reward: -14.33
Episode: 697, Reward: -16.0 | Mean reward: -14.34
Episode: 698, Reward: -10.0 | Mean reward: -14.29
Episode: 699, Reward: -09.0 | Mean reward: -14.22
Episode: 700, Reward: -15.0 | Mean reward: -14.2
Episode: 701, Reward: -13.0 | Mean reward: -14.2
Episode: 702, Reward: -15.0 | Mean reward: -14.22
Episode: 703, Reward: -13.0 | Mean reward: -14.28
Episode: 704, Reward: -13.0 | Mean reward: -14.25
Episode: 705, Reward: -13.0 | Mean reward: -14.22
Episode: 706, Reward: -14.0 | Mean reward: -14.21
Episode: 707, Reward: -15.0 | Mean reward: -14.21
Episode: 708, Reward: -16.0 | Mean reward: -14.24
Episode: 709, Reward: -14.0 | Mean reward: -14.2
Episode: 710, Reward: -14.0 | Mean reward: -14.18
Episode: 711, Reward: -14.0 | Mean reward: -14.19
Episode: 712, Reward: -16.0 | Mean reward: -14.17
Episode: 713, Reward: -17.0 | Mean reward: -14.2
Episode: 714, Reward: -13.0 | Mean reward: -14.18
Episode: 715, Reward: -14.0 | Mean reward: -14.17
Episode: 716, Reward: -14.0 | Mean reward: -14.14
Episode: 717, Reward: -14.0 | Mean reward: -14.12
Episode: 718, Reward: -14.0 | Mean reward: -14.1
Episode: 719, Reward: -10.0 | Mean reward: -14.04
Episode: 720, Reward: -12.0 | Mean reward: -14.04
Episode: 721, Reward: -13.0 | Mean reward: -13.98
Episode: 722, Reward: -13.0 | Mean reward: -13.99
Episode: 723, Reward: -11.0 | Mean reward: -13.96
Episode: 724, Reward: -14.0 | Mean reward: -13.94
Episode: 725, Reward: -16.0 | Mean reward: -13.93
Episode: 726, Reward: -07.0 | Mean reward: -13.84
Episode: 727, Reward: -15.0 | Mean reward: -13.87
Episode: 728, Reward: -11.0 | Mean reward: -13.88
Episode: 729, Reward: -16.0 | Mean reward: -13.92
Episode: 730, Reward: -17.0 | Mean reward: -13.96
Episode: 731, Reward: -16.0 | Mean reward: -13.99
Episode: 732, Reward: -14.0 | Mean reward: -14.01
Episode: 733, Reward: -16.0 | Mean reward: -14.03
Episode: 734, Reward: -12.0 | Mean reward: -14.01
Episode: 735, Reward: -14.0 | Mean reward: -14.06
Episode: 736, Reward: -17.0 | Mean reward: -14.08
Episode: 737, Reward: -15.0 | Mean reward: -14.06
Episode: 738, Reward: -17.0 | Mean reward: -14.07
Episode: 739, Reward: -11.0 | Mean reward: -14.04
Episode: 740, Reward: -14.0 | Mean reward: -14.02
Episode: 741, Reward: -11.0 | Mean reward: -14.0
Episode: 742, Reward: -09.0 | Mean reward: -13.92
Episode: 743, Reward: -14.0 | Mean reward: -13.93
Episode: 744, Reward: -14.0 | Mean reward: -13.95
Episode: 745, Reward: -16.0 | Mean reward: -13.93
Episode: 746, Reward: -13.0 | Mean reward: -13.95
Episode: 747, Reward: -16.0 | Mean reward: -13.95
Episode: 748, Reward: -15.0 | Mean reward: -13.94
Episode: 749, Reward: -13.0 | Mean reward: -13.92
Episode: 750, Reward: -11.0 | Mean reward: -13.86
Episode: 751, Reward: -17.0 | Mean reward: -13.87
Episode: 752, Reward: -11.0 | Mean reward: -13.81
Episode: 753, Reward: -08.0 | Mean reward: -13.76
Episode: 754, Reward: -09.0 | Mean reward: -13.7
Episode: 755, Reward: -12.0 | Mean reward: -13.64
Episode: 756, Reward: -20.0 | Mean reward: -13.68
Episode: 757, Reward: -16.0 | Mean reward: -13.69
Episode: 758, Reward: -12.0 | Mean reward: -13.74
Episode: 759, Reward: -16.0 | Mean reward: -13.77
Episode: 760, Reward: -08.0 | Mean reward: -13.74
Episode: 761, Reward: -15.0 | Mean reward: -13.75
Episode: 762, Reward: -13.0 | Mean reward: -13.71
Episode: 763, Reward: -11.0 | Mean reward: -13.7
Episode: 764, Reward: -12.0 | Mean reward: -13.66
Episode: 765, Reward: -14.0 | Mean reward: -13.66
Episode: 766, Reward: -17.0 | Mean reward: -13.69
Episode: 767, Reward: -13.0 | Mean reward: -13.66
Episode: 768, Reward: -13.0 | Mean reward: -13.66
Episode: 769, Reward: -12.0 | Mean reward: -13.63
Episode: 770, Reward: -17.0 | Mean reward: -13.66
Episode: 771, Reward: -15.0 | Mean reward: -13.67
Episode: 772, Reward: -16.0 | Mean reward: -13.68
Episode: 773, Reward: -13.0 | Mean reward: -13.64
Episode: 774, Reward: -14.0 | Mean reward: -13.64
Episode: 775, Reward: -15.0 | Mean reward: -13.67
Episode: 776, Reward: -13.0 | Mean reward: -13.66
Episode: 777, Reward: -14.0 | Mean reward: -13.68
Episode: 778, Reward: -11.0 | Mean reward: -13.65
Episode: 779, Reward: -13.0 | Mean reward: -13.59
Episode: 780, Reward: -14.0 | Mean reward: -13.59
Episode: 781, Reward: -11.0 | Mean reward: -13.54
Episode: 782, Reward: -17.0 | Mean reward: -13.57
Episode: 783, Reward: -14.0 | Mean reward: -13.58
Episode: 784, Reward: -15.0 | Mean reward: -13.6
Episode: 785, Reward: -15.0 | Mean reward: -13.58
Episode: 786, Reward: -13.0 | Mean reward: -13.53
Episode: 787, Reward: -17.0 | Mean reward: -13.53
Episode: 788, Reward: -11.0 | Mean reward: -13.49
Episode: 789, Reward: -16.0 | Mean reward: -13.51
Episode: 790, Reward: -19.0 | Mean reward: -13.59
Episode: 791, Reward: -16.0 | Mean reward: -13.62
Episode: 792, Reward: -14.0 | Mean reward: -13.62
Episode: 793, Reward: -08.0 | Mean reward: -13.6
Episode: 794, Reward: -14.0 | Mean reward: -13.62
Episode: 795, Reward: -13.0 | Mean reward: -13.65
Episode: 796, Reward: -13.0 | Mean reward: -13.69
Episode: 797, Reward: -09.0 | Mean reward: -13.62
Episode: 798, Reward: -18.0 | Mean reward: -13.7
Episode: 799, Reward: -16.0 | Mean reward: -13.77
Episode: 800, Reward: -13.0 | Mean reward: -13.75
Episode: 801, Reward: -16.0 | Mean reward: -13.78
Episode: 802, Reward: -12.0 | Mean reward: -13.75
Episode: 803, Reward: -12.0 | Mean reward: -13.74
Episode: 804, Reward: -17.0 | Mean reward: -13.78
Episode: 805, Reward: -12.0 | Mean reward: -13.77
Episode: 806, Reward: -12.0 | Mean reward: -13.75
Episode: 807, Reward: -17.0 | Mean reward: -13.77
Episode: 808, Reward: -15.0 | Mean reward: -13.76
Episode: 809, Reward: -16.0 | Mean reward: -13.78
Episode: 810, Reward: -15.0 | Mean reward: -13.79
Episode: 811, Reward: -18.0 | Mean reward: -13.83
Episode: 812, Reward: -14.0 | Mean reward: -13.81
Episode: 813, Reward: -11.0 | Mean reward: -13.75
Episode: 814, Reward: -15.0 | Mean reward: -13.77
Episode: 815, Reward: -09.0 | Mean reward: -13.72
Episode: 816, Reward: -16.0 | Mean reward: -13.74
Episode: 817, Reward: -13.0 | Mean reward: -13.73
Episode: 818, Reward: -11.0 | Mean reward: -13.7
Episode: 819, Reward: -11.0 | Mean reward: -13.71
Episode: 820, Reward: -16.0 | Mean reward: -13.75
Episode: 821, Reward: -11.0 | Mean reward: -13.73
Episode: 822, Reward: -17.0 | Mean reward: -13.77
Episode: 823, Reward: -16.0 | Mean reward: -13.82
Episode: 824, Reward: -10.0 | Mean reward: -13.78
Episode: 825, Reward: -07.0 | Mean reward: -13.69
Episode: 826, Reward: -14.0 | Mean reward: -13.76
Episode: 827, Reward: -14.0 | Mean reward: -13.75
Episode: 828, Reward: -12.0 | Mean reward: -13.76
Episode: 829, Reward: -16.0 | Mean reward: -13.76
Episode: 830, Reward: -13.0 | Mean reward: -13.72
Episode: 831, Reward: -13.0 | Mean reward: -13.69
Episode: 832, Reward: -12.0 | Mean reward: -13.67
Episode: 833, Reward: -18.0 | Mean reward: -13.69
Episode: 834, Reward: -10.0 | Mean reward: -13.67
Episode: 835, Reward: -11.0 | Mean reward: -13.64
Episode: 836, Reward: -16.0 | Mean reward: -13.63
Episode: 837, Reward: -13.0 | Mean reward: -13.61
Episode: 838, Reward: -16.0 | Mean reward: -13.6
Episode: 839, Reward: -18.0 | Mean reward: -13.67
Episode: 840, Reward: -16.0 | Mean reward: -13.69
Episode: 841, Reward: -19.0 | Mean reward: -13.77
Episode: 842, Reward: -07.0 | Mean reward: -13.75
Episode: 843, Reward: -13.0 | Mean reward: -13.74
Episode: 844, Reward: -14.0 | Mean reward: -13.74
Episode: 845, Reward: -06.0 | Mean reward: -13.64
Episode: 846, Reward: -11.0 | Mean reward: -13.62
Episode: 847, Reward: -19.0 | Mean reward: -13.65
Episode: 848, Reward: -13.0 | Mean reward: -13.63
Episode: 849, Reward: -18.0 | Mean reward: -13.68
Episode: 850, Reward: -07.0 | Mean reward: -13.64
Episode: 851, Reward: -15.0 | Mean reward: -13.62
Episode: 852, Reward: -13.0 | Mean reward: -13.64
Episode: 853, Reward: -07.0 | Mean reward: -13.63
Episode: 854, Reward: -16.0 | Mean reward: -13.7
Episode: 855, Reward: -06.0 | Mean reward: -13.64
Episode: 856, Reward: -15.0 | Mean reward: -13.59
Episode: 857, Reward: -09.0 | Mean reward: -13.52
Episode: 858, Reward: -10.0 | Mean reward: -13.5
Episode: 859, Reward: -11.0 | Mean reward: -13.45
Episode: 860, Reward: -14.0 | Mean reward: -13.51
Episode: 861, Reward: -11.0 | Mean reward: -13.47
Episode: 862, Reward: -17.0 | Mean reward: -13.51
Episode: 863, Reward: -07.0 | Mean reward: -13.47
Episode: 864, Reward: -13.0 | Mean reward: -13.48
Episode: 865, Reward: -15.0 | Mean reward: -13.49
Episode: 866, Reward: -12.0 | Mean reward: -13.44
Episode: 867, Reward: -12.0 | Mean reward: -13.43
Episode: 868, Reward: -14.0 | Mean reward: -13.44
Episode: 869, Reward: -15.0 | Mean reward: -13.47
Episode: 870, Reward: -10.0 | Mean reward: -13.4
Episode: 871, Reward: -18.0 | Mean reward: -13.43
Episode: 872, Reward: -11.0 | Mean reward: -13.38
Episode: 873, Reward: -09.0 | Mean reward: -13.34
Episode: 874, Reward: -13.0 | Mean reward: -13.33
Episode: 875, Reward: -09.0 | Mean reward: -13.27
Episode: 876, Reward: -07.0 | Mean reward: -13.21
Episode: 877, Reward: -11.0 | Mean reward: -13.18
Episode: 878, Reward: -10.0 | Mean reward: -13.17
Episode: 879, Reward: -15.0 | Mean reward: -13.19
Episode: 880, Reward: -12.0 | Mean reward: -13.17
Episode: 881, Reward: -13.0 | Mean reward: -13.19
Episode: 882, Reward: -14.0 | Mean reward: -13.16
Episode: 883, Reward: -16.0 | Mean reward: -13.18
Episode: 884, Reward: -20.0 | Mean reward: -13.23
Episode: 885, Reward: -15.0 | Mean reward: -13.23
Episode: 886, Reward: -14.0 | Mean reward: -13.24
Episode: 887, Reward: -13.0 | Mean reward: -13.2
Episode: 888, Reward: -12.0 | Mean reward: -13.21
Episode: 889, Reward: -10.0 | Mean reward: -13.15
Episode: 890, Reward: -12.0 | Mean reward: -13.08
Episode: 891, Reward: -13.0 | Mean reward: -13.05
Episode: 892, Reward: -13.0 | Mean reward: -13.04
Episode: 893, Reward: -11.0 | Mean reward: -13.07
Episode: 894, Reward: -08.0 | Mean reward: -13.01
Episode: 895, Reward: -13.0 | Mean reward: -13.01
Episode: 896, Reward: -18.0 | Mean reward: -13.06
Episode: 897, Reward: -15.0 | Mean reward: -13.12
Episode: 898, Reward: -10.0 | Mean reward: -13.04
Episode: 899, Reward: -16.0 | Mean reward: -13.04
Episode: 900, Reward: -15.0 | Mean reward: -13.06
Episode: 901, Reward: -09.0 | Mean reward: -12.99
Episode: 902, Reward: -15.0 | Mean reward: -13.02
Episode: 903, Reward: -14.0 | Mean reward: -13.04
Episode: 904, Reward: -16.0 | Mean reward: -13.03
Episode: 905, Reward: -15.0 | Mean reward: -13.06
Episode: 906, Reward: -11.0 | Mean reward: -13.05
Episode: 907, Reward: -09.0 | Mean reward: -12.97
Episode: 908, Reward: -16.0 | Mean reward: -12.98
Episode: 909, Reward: -18.0 | Mean reward: -13.0
Episode: 910, Reward: -15.0 | Mean reward: -13.0
Episode: 911, Reward: -14.0 | Mean reward: -12.96
Episode: 912, Reward: -14.0 | Mean reward: -12.96
Episode: 913, Reward: -13.0 | Mean reward: -12.98
Episode: 914, Reward: -17.0 | Mean reward: -13.0
Episode: 915, Reward: -15.0 | Mean reward: -13.06
Episode: 916, Reward: -14.0 | Mean reward: -13.04
Episode: 917, Reward: -11.0 | Mean reward: -13.02
Episode: 918, Reward: -14.0 | Mean reward: -13.05
Episode: 919, Reward: -10.0 | Mean reward: -13.04
Episode: 920, Reward: -16.0 | Mean reward: -13.04
Episode: 921, Reward: -17.0 | Mean reward: -13.1
Episode: 922, Reward: -07.0 | Mean reward: -13.0
Episode: 923, Reward: -10.0 | Mean reward: -12.94
Episode: 924, Reward: -12.0 | Mean reward: -12.96
Episode: 925, Reward: -13.0 | Mean reward: -13.02
Episode: 926, Reward: -10.0 | Mean reward: -12.98
Episode: 927, Reward: -11.0 | Mean reward: -12.95
Episode: 928, Reward: -18.0 | Mean reward: -13.01
Episode: 929, Reward: -15.0 | Mean reward: -13.0
Episode: 930, Reward: -14.0 | Mean reward: -13.01
Episode: 931, Reward: -16.0 | Mean reward: -13.04
Episode: 932, Reward: -15.0 | Mean reward: -13.07
Episode: 933, Reward: -13.0 | Mean reward: -13.02
Episode: 934, Reward: -14.0 | Mean reward: -13.06
Episode: 935, Reward: -20.0 | Mean reward: -13.15
Episode: 936, Reward: -16.0 | Mean reward: -13.15
Episode: 937, Reward: -09.0 | Mean reward: -13.11
Episode: 938, Reward: -11.0 | Mean reward: -13.06
Episode: 939, Reward: -07.0 | Mean reward: -12.95
Episode: 940, Reward: -17.0 | Mean reward: -12.96
Episode: 941, Reward: -08.0 | Mean reward: -12.85
Episode: 942, Reward: -14.0 | Mean reward: -12.92
Episode: 943, Reward: -17.0 | Mean reward: -12.96
Episode: 944, Reward: -15.0 | Mean reward: -12.97
Episode: 945, Reward: -13.0 | Mean reward: -13.04
Episode: 946, Reward: -15.0 | Mean reward: -13.08
Episode: 947, Reward: -13.0 | Mean reward: -13.02
Episode: 948, Reward: -08.0 | Mean reward: -12.97
Episode: 949, Reward: -15.0 | Mean reward: -12.94
Episode: 950, Reward: -16.0 | Mean reward: -13.03
Episode: 951, Reward: -18.0 | Mean reward: -13.06
Episode: 952, Reward: -04.0 | Mean reward: -12.97
Episode: 953, Reward: -14.0 | Mean reward: -13.04
Episode: 954, Reward: -15.0 | Mean reward: -13.03
Episode: 955, Reward: -16.0 | Mean reward: -13.13
Episode: 956, Reward: -15.0 | Mean reward: -13.13
Episode: 957, Reward: -09.0 | Mean reward: -13.13
Episode: 958, Reward: -11.0 | Mean reward: -13.14
Episode: 959, Reward: -13.0 | Mean reward: -13.16
Episode: 960, Reward: -13.0 | Mean reward: -13.15
Episode: 961, Reward: -12.0 | Mean reward: -13.16
Episode: 962, Reward: -15.0 | Mean reward: -13.14
Episode: 963, Reward: -15.0 | Mean reward: -13.22
Episode: 964, Reward: -11.0 | Mean reward: -13.2
Episode: 965, Reward: -15.0 | Mean reward: -13.2
Episode: 966, Reward: -16.0 | Mean reward: -13.24
Episode: 967, Reward: -15.0 | Mean reward: -13.27
Episode: 968, Reward: -18.0 | Mean reward: -13.31
Episode: 969, Reward: -16.0 | Mean reward: -13.32
Episode: 970, Reward: -16.0 | Mean reward: -13.38
Episode: 971, Reward: -07.0 | Mean reward: -13.27
Episode: 972, Reward: -15.0 | Mean reward: -13.31
Episode: 973, Reward: -09.0 | Mean reward: -13.31
Episode: 974, Reward: -15.0 | Mean reward: -13.33
Episode: 975, Reward: -11.0 | Mean reward: -13.35
Episode: 976, Reward: -13.0 | Mean reward: -13.41
Episode: 977, Reward: -15.0 | Mean reward: -13.45
Episode: 978, Reward: -16.0 | Mean reward: -13.51
Episode: 979, Reward: -15.0 | Mean reward: -13.51
Episode: 980, Reward: -09.0 | Mean reward: -13.48
Episode: 981, Reward: -11.0 | Mean reward: -13.46
Episode: 982, Reward: -09.0 | Mean reward: -13.41
Episode: 983, Reward: -07.0 | Mean reward: -13.32
Episode: 984, Reward: -07.0 | Mean reward: -13.19
Episode: 985, Reward: -11.0 | Mean reward: -13.15
Episode: 986, Reward: -11.0 | Mean reward: -13.12
Episode: 987, Reward: -15.0 | Mean reward: -13.14
Episode: 988, Reward: -16.0 | Mean reward: -13.18
